id,text,word_count,char_count
386,بعدها شرکت های خصوصی هم فلم وارد می کردند، اما محدودیت هایی برای شان وجود داشت، مثلا تنها اجازه داشتند تعداد مشخصی فلم وارد کنند و باید برای هر فلم در گمرک مالیه می دادند. پیش از نمایش هم باید فلم ها از سوی هیئت سانسور افغان فیلم تایید می شد.,51,242
387,زلمی رزمی مدیر پیشین «تورید و سانسور» فلم در اداره افغان فلم می گوید که در سینماهای افغانستان تا قبل از دهه شصت، از کشورهای مختلف فلم نمایش داده می شد. فلم های امریکایی، ایتالیایی و بقیه کشورهای اروپایی، فلم های هندی و روسی و فیلم های ایرانی.,48,242
388,"آقای رزمی گفت: « بهترین فیلم ها مثل رومیو و ژولیت [بر اساس] اثر شکسپیر، جنگ و صلح اثر تولستوی، سقوط امپراتوری روم , بربادرفته و بسیار فیلم های باعظمت دیگر نمایش داده می شد. »",36,174
389,چون دولت در زمان محمد ظاهر شاه توان واردکردن فلم های خارجی را نداشت، اداره افغان فلم قراردادی با شرکت «فارس فلم» بست که بر اساس آن، فلم های دوبله شده این شرکت را برای مدت دو تا سه هفته کرایه می گرفت و پولش را به آن ها می پرداخت.,51,228
390,این قرارداد زمان حاکمیت محمد ظاهر شروع شد و در دوره محمد داوود، اولین رئیس جمهور افغانستان، دوباره تجدید شد و تا چند ماه اول حاکمیت حزب دموکراتیک خلق هم اجرایی بود.,32,164
391,طبق قرارداد، 30 فیصد عاید نمایش فلم های خارجی به فارس فلم تعلق می گرفت، 20 فیصد به افغان فلم و 50 فیصد سهم سینمای نمایش دهنده می شد. »,30,134
392,به گفته آقای رزمی، پس از انقلاب ایران در سال 1357 خورشیدی، بعضی از مسئولان فارس فلم این کشور را ترک کردند و از طرفی، به خاطر این که حکومت آن زمان رابطه نزدیکی با شوروی و کشورهای سوسیالیستی داشت، جای فلم های امریکایی و اروپایی را فلم های ساخت «شوروی» گرفته بود که با قیمت ارزان عرضه می شد:,60,288
393,« فلم زیاد وارد می شد. برای این که در سینماهای سیار قطعات عسکری، خاد و پلیس و این ها، در ولایات یا در مرکز در جاهایی مثل تالار سازمان جوانان فلم نمایش داده می شد. »,37,164
394,سال 1359 با امضای قراردادی میان افغان فلم و شرکت «سوف اکسپورت فیلم» همکاری شوروی با افغانستان در زمینه سینما بیشتر شد.,22,118
395,حتا زمان حکومت حزب دموکراتیک خلق که برخی از آزادی ها در آن در نیم قرن اخیر افغانستان بی پیشینه بود، فلم ها سانسور می شدند.,26,122
396,شعبه سانسور در چهارچوب اداره افغان فلم که زیر نظر سلیمان لایق، «وزیر اطلاعات و کلتور» وقت شکل گرفته بود و مسئول آن زلمی رزمی بود، فلم ها را با دقت می دید و در صورت نیاز سانسور می کرد.,40,183
397,سانسور فلم ها بر اساس برنامه نشراتی نظام پیش می رفت که در آن گاهی حساسیت های سیاسی حکومت و همچنین ملاحظات عقیدتی فرهنگی مردم مد نظر گرفته می شد.,30,144
398,آقای رزمی که از زمان ببرک کارمل به بعد، چندین سال مدیر «سانسور و تورید» افغان فلم بود، گفت: « یک تالارک در افغان فلم داشتیم، همان جا فلم را نمایش می دادیم و میدیدیم. باز یک پارچه سانسور بود که در آن نوشته می کردیم فلان صحنه حذف شود یا اصلا هیچ حذف نشود و قابل نمایش است. بعضی چیزها بود که نمی خواستیم نشر شود. »,68,311
399,اعضای هیئت سانسور به دلیلی که در اوقات غیر رسمی اضافه کاری می کردند، در بدل دیدن هر فلم چهار صد افغانی پول زمان داکتر نجیب حق الزحمه دریافت می کردند.,31,149
400,این یکی از صحنه هایی است که زلمی رزمی جریان حذف کردن آن را نقل کرد: « مثلا یک فلم هندی بود، یک جایش بود که بدمعاش (شخصیت منفی) با کارد در شکم دختر که «زینت امان» بود، می زند. دختر می خیزد و پیش می رود و می گوید لا اله الا الله بگو. گفتم این را پس کنید، چون از مجسمه یا بت آن ها یک نور پیدا می شود و با آن چشم کور جور می شود. این لااله الا الله هم باید یک معجزه نشان بدهد، در حالی که او کارد هم در دستش زیر پاهای [هنرپیشه مرد] می افتد. »,105,436
401,« پتلون مهمتر از تکت سینما»,6,27
402,زلمی رزمی می گوید در اوایل حکومت حزب دموکراتیک خلق، نوعی از تفکیک طبقاتی در سینماها به وجود آمده بود و سه سینمای دولتی پارک، زینب و آریانا عمدتا برای اشرافی ها، مسئولان و کارمندان دولت و خانواده ها باز بود.,41,206
403,در این سه تالار سینما آثار برجستهٔ سینمایی جهان نمایش داده می شد و نمایش فلم های هندی ممنوع بود. مردم عادی و به خصوص کسانی که لباس سنتی می پوشیدند هم اجازه ورود نداشتند.,35,169
404,با این حال، این محدودیت ها در آن زمان برخی از خاطرات فراموش نشدنی را هم برای کابلیان به یادگار گذاشته است.,22,106
405,مردم به هر طریقی تلاش می کردند خودشان را به سینما برسانند و عده ای که از ولایت ها و اطراف کابل به پایتخت می آمدند و لباس سنتی به تن داشتند، مجبور می شدند پتلون کرایه بگیرند.,38,173
406,زلمی رزمی که مدتی به عنوان مدیر سینمای زینب هم کار کرده بود، می گوید که در مقابل هر سینما یک کانتین وجود داشت و فردی در بدل پول، بایسکل های تماشاگران در سینما را نگهبانی می کرد.,38,177
407,یکی از خاطرات او از همین نگهبان های بایسکل است که در بدل دو یا سه افغانی پتلون را برای تماشاچیانی که مشتاق رفتن به سینما بودند، کرایه می دادند: « آن ها [نگهبان ها] این گپ را فهمیده بودند که این منبع عاید هم است و کار مردم هم آسان می شود. من به چشم خود دیدم که کسی سر تنبان پتلون پوشید، چپلی در پایش و [گفتم] حالی لنگی اش چطور می شود. گرفت لنگی خود را در کمرش تاب داد و رفت سینما. »,87,381
408,این صحنه در فلم «د کوندی زوی» ( پسر بیوه) و محصول افغان فلم در دههٔ شصت خورشیدی، بازسازی شده است.,21,97
409,سلطان استالفی، معاون پیشین افغان فلم می گوید در آن زمان سینماهای کابل تا نیمه های شب باز بود.,19,93
410,تکت سینما در دهه شصت نظر به قطار چوکی های اول تا آخر ده، دوازده و پانزده افغانی قیمت داشت.,20,90
411,فصل ناتمام سینما در افغانستان,5,29
412,سینما حتی در پایتخت افغانستان از همان شروع کارش با مخالفت هایی رو به رو بوده و در ادامه هدف حملات قرار گرفته است. عمر اکثر تالارهای سینما که در ولایت های افغانستان ساخته شد، همزمان با پایان حاکمیت حزب دموکراتیک خلق و سقوط حکومت محمد نجیب الله به دست مجاهدین پایان یافت.,53,269
413,حتا تالار سینمای قندهار را شماری از افراد معترض به فعالیت آن، در همان دورهٔ سلطنت محمد ظاهر شاه آتش زدند. این سینما که برنامهٔ تبدیل شدنش به مسجد در دوره اول حاکمیت طالبان روی دست گرفته شده بود، در جریان حکومت نظام جمهوری کارهایش تا حدودی پیش رفت و اخیرا طالبان این مدرسه دینی را تکمیل کرده است.,59,295
414,همچنین سالون سینمای پغمان به گفتهٔ موسی رادمنش، زمان حکومت حبیب الله کلکانی تخریب شده بود.,16,90
415,در اواخر دورهٔ محمد نجیب الله و سال 1357 خورشیدی، دست کم در کابل در دو سینما یعنی سینما اقبال و تالار آریانا انفجار شد. به گفتهٔ موسی رادمنش و زلمی رزمی، حملات در آن زمان کار گروه های مجاهدین بود. آقای رادمنش می گوید که ساختمان چندین سینما در زمان جنگ های داخلی میان گروه های مجاهدین در کابل تخریب شد. بسیاری از سینماها مثل سینمای آریوب و بهارستان هم به صورت دایمی بسته شدند.,76,375
416,در دورهٔ نظام جمهوری برخی از ساختمان های سینما در کابل بازسازی و فعال شدند، اما توجه آنچنانی به این صنعت نبود و حکومت انتظار داشت فعالیت سینما با سرمایه گذاری سکتور خصوصی پیش برود، اما سکتور خصوصی در این عرصه سرمایه گذاری نکرد.,44,227
417,ساختمان های مخروبهٔ تالارهایی چون سینما بهزاد که میراث دورهٔ جنگ های داخلی بود هم در دورهٔ نظام جمهوری بازسازی نشد. ساختمان سینما بهزاد را حکومت طالبان اخیرا بازسازی کرده است و از آن به عنوان فروشگاه و نمایشگاه تجارتی استفاده می شود.,43,233
418,یکی دیگر از دلایل عقب ماندگی سینمای افغانستان در دوره جمهوری گسترش استفاده از ستلایت، شبکه های تلویزیون، ویدیو و سی دی هم گفته شده است؛ و اخیرا برنامه های دجیتال مثل نتفلیکس که نه تنها افغانستان که در جهان دنیای سینما را متحول کرده اند.,46,236
419,بسیاری از ساختمان های سینما در کابل و ولایات، مثل سپین غر در ننگرهار، در دوره های مختلف از جمله در دو دههٔ اخیر با کاربردهای غیر سینمایی و هنری، تبدیل به فروشگاه یا انبار شده اند. تعداد معدودی از آن ها مثل سینمای خوست، به عنوان تالار برگزاری برنامه های مختلف دولتی استفاده می شوند. ساختمان بعضی از سینماها همچنان ویرانه باقی مانده است.,65,335
420,سینمای آریانا دومین ساختمان سینما در کابل بود که طی پنج سال اخیر تخریب شد. پیش از آن سینمای پارک در اواخر نظام جمهوری و با دخالت مستقیم امرالله صالح، معاون پیشین ریاست جمهوری منهدم شده بود. آقای صالح گفته بود که جای آن مرکز فرهنگی خواهد ساخت. حکومت طالبان گفته است، در موقعیتی که سینمای آریانا قرار داشت یک شرکت خصوصی به منظور افزایش عواید فروشگاه خواهد ساخت.,69,359
421,به نظر می رسد عمر صدسالهٔ سینمای افغانستان که هرگز نتوانست به ثبات برسد به پایان غم انگیز و غیر قابل برگشتی نزدیک شده است.,25,122
422,بی بی سی با سخنگویان وزارت اطلاعات و فرهنگ و شهرداری طالبان در کابل تماس گرفت تا از آن ها بپرسد که برای ساختمان های سینما چه برنامه ای دارند و چند تالار سینمای دیگر قرار است در کابل تبدیل به فروشگاه شود، اما آن ها به پرسش ما در این زمینه پاسخ ندادند,54,249
423,چین در سال های اخیر مانورهای نظامی خود را در اطراف جزیره تایوان افزایش داده است؛ اقدامی که به تنش ها در منطقه دامن زده و توازنی را که واشنگتن ایجاد کرده، به چالش کشیده است.,36,172
424,اواخر سال گذشته، دولت ترامپ از یک بسته تسلیحاتی 11 میلیارد دالری برای فروش به تایوان خبر داد که شامل راکت اندازهای پیشرفته و انواع موشک ها می شد؛ اقدامی که با محکومیت بیجنگ مواجه شد.,36,182
425,ترامپ با بیان اینکه به زودی درباره نهایی شدن این قرارداد فروش تصمیم گیری خواهد کرد، افزود که او و شی در این باره «با جزئیات کامل» گفت وگو کرده اند.,31,147
426,او اضافه کرد: «می خواهم بگویم که باید با شخصی که در حال حاضر. .. خودتان می دانید چه کسی است. .. همان کسی که اداره تایوان را بر عهده دارد، صحبت کنم. »,34,149
427,ایالات متحده روابط دیپلماتیک رسمی با تایوان ندارد، هرچند روابط غیررسمی گسترده ای را با آن حفظ کرده است. روسای جمهور امریکا بر حسب سنت، مستقیما با رهبر تایوان گفت وگو نمی کنند و انجام چنین کاری احتمالا تنش های شدیدی را با بیجنگ به همراه خواهد داشت؛ چرا که چین، لای چینگ ته، رئیس جمهور تایوان را یک «جدایی طلب» می داند,63,316
428,چن مینگ-چی، معاون وزیر امور خارجه تایوان، روز شنبه گفت که تایوان باید مفهوم دقیق اظهارات ترامپ را روشن کند.,20,107
429,چن همچنین گفت که فروش تسلیحات امریکا به تایوان موضوعی است که در قوانین ایالات متحده تایید شده است.,19,98
430,او افزود: «فروش تسلیحات میان تایوان و امریکا همواره سنگ بنای صلح و ثبات منطقه ای بوده است. »,19,92
431,خبرگزاری رویترز به نقل از سخنگوی رئیس جمهور لای نوشت که فروش تسلیحات امریکایی بخشی از «تعهد امنیتی ایالات متحده» به تایوان است و «به عنوان یک عامل بازدارنده مشترک در برابر تهدیدات منطقه ای عمل می کند. »,39,202
432,"ترامپ همچنین به فاکس نیوز گفت: «ما به دنبال جنگ نیستیم و اگر اوضاع را به همین شکلی که هست حفظ کنید، فکر می کنم چین با آن مشکلی نخواهد داشت. اما ما به دنبال این نیستیم که کسی بگوید ""بیایید اعلام استقلال کنیم چون ایالات متحده پشت ماست"". »",50,236
433,امریکا پیش از این نیز به دلیل آنچه ملایم تر شدن موضعش در قبال استقلال تایوان به نظر می رسید، خشم چین را برانگیخته بود.,25,118
434,وزارت امور خارجه این کشور در فبروری 2025، بیانیه ای را که بر مخالفت واشینگتن با استقلال تایوان تاکید می کرد، از وب سایت خود حذف کرد؛ اقدامی که بیجنگ آن را «ارسال سیگنالی اشتباه به نیروهای جدایی طلب» خواند.,40,205
435,مقامات امریکایی در تایوان در آن زمان اعلام کردند: «ما از مدت ها پیش تصریح کرده ایم که با هرگونه تغییر یک جانبه در وضعیت موجود (استاتوس کو) از سوی هر دو طرف مخالفیم. »,35,166
436,استاتوس کو (Status quo) یک اصطلاح سیاسی-حقوقی به معنای «حفظ وضعیت موجود» و ابقای شرایط فعلی جامعه یا روابط بین المللبدون ایجاد هرگونه تغییر یا تحول اساسی است.,28,158
437,لین چیا-لونگ، وزیر خارجه تایوان، اعلام کرد که تیم او نشست سران امریکا و چین را زیر نظر داشته و ارتباطات خوبی را با ایالات متحده و سایر کشورها حفظ کرده است تا «از تعمیق پایدار روابط تایوان و امریکا اطمینان حاصل کند و از منافع تایوان محافظت نماید. »,50,247
438,او با بیان اینکه تایوان همواره «نگهبان صلح و ثبات» در منطقه بوده است، چین را متهم کرد که با «اقدامات نظامی تهاجمی و سرکوبگری اقتدارگرایانه» خود، به سطح خطرات دامن می زند.,33,170
439,دهقانان در شماری از ولسوالی های ولایت هرات از شیوع آفات کفشک و ملخ شکایت دارند و می گویند که شیوع این آفات در زمان گل گندم برای آنان مشکلات زیادی را بوجود آورده است.,35,165
440,شیر محمد حاتمی، سخنگوی وزارت زراعت حکومت طالبان، هم در گفت وگو با بی بی سی هجوم ملخ به کشتزارها در ولایت های بدخشان، غور و فاریاب را تایید کرد، اما گفت که کمپین مبارزه با ملخ باعث شده، جلو خسارت به محصولات کشاورزان گرفته شود.,46,225
441,او همچین از شیوع آفت کفشک در ولایت های فاریاب، هرات و بادغیس خبرداد و افزود که مبازره علیه کفشک در این ولایت ها ادامه دارد و تاکنون خسارت جدی گزارش نشده است.,33,157
442,آقای حاتمی مدعی شد که در حال حاضر مبارزه با این آفات به گونه جدی ادامه دارد، آفت ملخ تاکنون درهیج ولایت خسارت قابل توجهی وارد نکرده است. او افزود که در مورد کفشک هم تیم های وزارت زراعت با همکاری دهاقین در حال مبارزه هستند تا از هرگونه خسارت احتمالی جلوگیری شود.,53,261
443,به گفته آقای حاتمی، امسال هم وسایل و ادویه برای مبازره با ملخ در اختیار دهقانان قرار داده شد و هم کمپین عملی مبارزه با آفت کفشک و همزمان، مبازره فیزیکی به صورت جدی ادامه دارد و وضعیت تحت کنترل است.,41,197
444,دهقانان در شماری از ولسوالی های ولایت هرات می گویند که شیوع آفات ملخ و کفشک در زمان گل گندم برای آنان مشکلات زیادی را بوجود آورده است.,28,134
445,امید تیموری، مدیر عامل اتاق تجارت ولایت هرات، به بی بی سی گفت که برای مبارزه با آفات ملخ و کفشک در مرکز ولسوالی کشک رباط سنگی این ولایت اقداماتی صورت گرفته است.,33,160
446,به گفته او، براساس بررسی های انجام شده، آفات ملخ و کفشک در برخی از ولسوالی های ولایت هرات از جمله کشک رباط سنگی، گلران، کشک کهنه و پشتون زرغون از چند هفته پیش، به گونه گسترده شیوع یافته است.,40,190
447,آقای تیموری افزود که به منظور جلوگیری از گسترش بیشتر این آفات و کاهش خسارات وارده به محصولات زراعتی، کارمندان فنی ریاست زراعت با همکاری ولسوال های مربوطه و اهالی قریه جات، ابتدا مبارزه کیمیاوی را راه اندازی کردند و علاوه بر آن به هدف تقویت روند کنترل، استفاده از روش فیزیکی هم در همکاری با یک نهاد امدادرسان روی دست گرفته شده است.,64,330
448,به گفته مدیر عامل اتاق تجارت ولایت هرات، مقام های این ولایت تصمیم گرفته اند برای مبارزه بهتر فیزیکی با این آفات در بدل هر کیلوگرم ملخ یا کفشک جمع آوری شده از مزارع، چهار و نیم (4/5) کیلوگرم گندم به دهقانان پرداخت کنند. او افزود که مقدار کلی تعیین شده برای خریداری، 20 تُن ملخ و کفشک است.,59,287
449,کفشک یا «سن گندم» چیست؟,5,23
450,در ویب سایت وزارت زراعت افغانستان آمده که سن گندم ( Sun pest) از جمله خطرناکترین آفاتی بوده که محصولات گندم را متضرر می سازد. در برخی مناطق افغانستان این حشرات به نام «کفشک» شناخته می شود.,37,188
451,این حشره با مکیدن شیره ساقه و برگ های جوان و سبز و جوانه های گندم باعث ضعف بوته ها، پیچیدگی و خشک شدن برگ ها و سفید شدن خوشه ها می گردد.,33,136
452,این روند باعث کاهش کیفیت گندم شده و دانه های آسیب دیده گندم ارزش اقتصادی خود را از دست داده که نه برای بذر مناسب است و نه برای آرد کردن. زیرا بزاقی که سن گندم همراه با آنزیم به داخل دانه گندم تزریق می کند علاوه بر تخریب ساختار دانه کیفیت پروتئین داخل دانه را هم کاهش می دهد.,60,274
453,«سن گندم» درهنگام تغذیه، بزاق همراه با آنزیم را به داخل دانه تزریق می کند که باعث تخریب ساختار داخلی دانه و کاهش کیفیت پروتئین موجود در گندم می شود.,30,148
454,مبارزه فیزیکی یا کیمیاوی؟,4,25
455,با توجه به اینکه افغانستان یک کشور زراعتی است و بیشتر عاید سرانه مردم این کشور از زراعت تامین می شود، شیوع آفاتی مانند ملخ و کفشک می تواند منجر به خسارات زیادی شود.,34,164
456,افغانستان دو روش مبازره فیزیکی و کیمیاوی را برای مجادله با این نوع آفات در نظر گرفته است که هر دو اکنون اعمال می شود.,25,117
457,در وبسایت وزارت زراعت آمده که بسیاری از آفت کش های افغانستان توسط بخش خصوصی وارد، فروش و توزیع می شود.,21,102
458,این وزارت افزوده است که آفت کش هایی که در کشورهای دیگر منع بوده و یا هم تاریخ آن منقضی شده است، در افغانستان بفروش می رسند. به گفته این وزارت اعتبار این آفت کش ها از بین رفته و حتی اینکه توسط سازمان جهانی صحت بسیار خطرناک معرفی گردیده اند ولی باز هم در بازار بفروش می رسند.,59,273
459,این سوال مطرح است که افغانستان می تواند با مجادله فیزیکی جلو آفات را بگیرد؟,15,75
460,عبدالغنی غوریانی، معاون پیشین وزارت زارعت، به بی بی سی گفت: «افغانستان به دلیل اینکه در معرض هجوم آفات قرار دارد، دشوار است که با مبارزه فیزیکی بتواند آفات را کنترل کند. چون در افغانستان سالانه میلیونها ملخ حرکت می کند و به صورت فیزیکی به دلیل اینکه این حشرات زود پروازی می شوند، مشکل است، برای تحت کنترل در آوردن آن باید ابتدا از آفت کش های کمیاوی و در نهایت از آفت کش های طبیعی کار گرفت. »,80,391
461,او افزود که مجادله فیزیکی در حالت ایده آل امکانش است ولی در افغانستان مجادله با ملخ به یک برنامه وسیع نیاز دارد و مبارزه باید همه ساله اجرا شود و این برنامه باید از ماه های خزان آغاز شود و در زمستان هم ادامه یابد و در بهار هم چندین مرحله قبل از اینکه ملخ ها به پرواز درآیند، اجرا شود.,62,284
462,آقای غوریانی گفت: «تحت کنترل قراردادن آفاتی همانند ملخ به بودجه و دانش نیاز دارد که باید به دهقانان روش مجادله آموزش داده شود. »,25,128
463,اوگفت که در کنار آن، دهقانان هم باید معلومات مشخص از ساحه داشته باشند و آفات را به وزارت زراعت گزارش دهند و این وزارت هم باید درباره روند کنترل جمعیت ملخ ها به دهقانان آموزش دهد.,37,178
464,معاون پیشین وزارت زارعت افغانستان، در مورد چرخه زندگی ملخ گفت: «ملخ در فصل پائیز تخمگذاری می کند، دهقانان باید زمین خود را در این فصلی از سال از تخم های ملخ پاک کنند و نوزادها را از بین ببرند. اگر باقی بمانند در مرحله نوزادی با آنها مبازره صورت گیرد و شناسایی شوند و بعد در مرحله بلوغ قبل از اینکه پروازی شود، باید مبارزه صورت گیرد. »,69,334
465,اقتصاد وابسته به زراعت,4,22
466,اقتصاد افغانستان که قبلاً از دهه ها جنگ آسیب دیده بود، پس از قطع میلیاردها دالر کمک های منظم بین المللی پس از تسلط دوباره طالبان در اگست 2021، گرفتار بحران اقتصادی و فقر گسترده است.,36,181
467,کمک های بین المللی از جمله امریکا به نهادهای مربوط به ملل متحد از جمله سازمان خوراکه و زراعت (فائو) کاهش یافته است.,23,115
468,پیشتر، نماینده فائو در افغانستان، گفته بود که این کشور در گذشته یک سیستم کنترل ملخ بسیار قوی داشت. اما این سیستم بعد از تسلط طالبان به شدت فرسوده شده است.,31,154
469,این نهاد هشدار داده که اگر با ملخ ها مبارزه نشود، ممکن است در سالهای آینده شمارشان 100 برابر شود.,20,97
470,آقای غوریانی هم گفت که فائو قبلا همکاری گسترده با افغانستان داشت و اطلاعات وسیعی را در اختیار وزارت زراعت می گذاشت که شامل اطلاعات از داخل کشور و حتی کشورهای منطقه بود.,33,168
471,او افزود که در یک مرحله افغانستان برای مجادله با ملخ و کنترل ملخ، حتی با کشورهای همسایه از جمله تاجیکستان همکاری داشت تا ملخ از این کشور وارد افغانستان نشود.,31,157
472,وزارت خارجه و عدلیه ایالات متحده با انتشار یک بیانیه رسمی، مبلغ 6 میلیون دالر برای دریافت معلوماتی که منجر به پیدا شدن و بازگشت یک شهروند این کشور که در افغانستان ناپدیدشده، پاداش تعیین کردند.,36,192
473,به گزارش رسانه ها، این شهروند امریکایی که پاول ادوین اوربی جونیور نام دارد، یک نویسنده مستقل است که از 12 سال پیش در خاک افغانستان ناپدید شد.,28,141
474,بر اساس اطلاعات منتشر شده، آقای اوربی آخرین بار در اواسط ماه می 2014 میلادی در شهر خوست در شرق افغانستان دیده شده بود.,24,118
475,سی بی اس نیوز امریکا، به نقل از پولیس فدرال این کشور گزارش داده که آقای اوربی پیش از ناپدید شدنش گفته بود که «ممکن است از مرز عبور کرده و وارد پاکستان شود».,34,156
476,گفته می شود او در آن زمان مشغول انجام تحقیقات میدانی برای نگارش کتاب جدید خود بود.,17,82
477,به گزارش سی بی اس نیوز، آقای اوربی پیش از این یک کتاب غیرداستانی درباره افغانستان به نام «خون مقدس: نگاهی از درون به جنگ افغانستان» نوشته بود.,28,142
478,همچنین خبرگزاری رویترز، از نقل همسر او، جین لارسن، گزارش داده است که این شهروند امریکایی در حال تحقیق برای نگارش جلد دوم این کتاب بود و امید داشت با سراج الدین حقانی، وزیر داخله کنونی در حکومت طالبان، مصاحبه کند.,41,212
479,بر اساس گزارش ها، همسر او در سال 2017 به یک روزنامه پاکستانی گفت که باور دارد شوهرش ربوده شده است و از ربایندگان خواست تا این «زوج سالخورده» را دوباره به هم برسانند.,34,165
480,آقای اوربی اگر زنده باشد حالا 83 ساله است.,9,42
481,جزئیات پاداش 6 میلیون دالری,5,27
482,بر اساس اعلام رسمی مقامات امریکایی، پاداش در نظر گرفته شده برای این دوسیه شامل دو بخش است:,18,90
483,- برنامه «پاداش برای عدالت» وابسته به وزارت امور خارجه امریکا، مبلغی تا سقف 5 میلیون دالر برای معلوماتی که به تعیین محل، نجات و بازگشت این نویسنده امریکایی کمک کند، اختصاص داده است.,34,181
484,- وزارت عدلیه امریکا نیز به طور مجزا پاداشی تا سقف 1 میلیون دالر برای معلوماتی که مستقیما به یافتن محل حضور و آزادی او منجر شود، تعیین کرده است.,30,144
485,مشخصات فردی و نگرانی های صحی,6,28
486,در اطلاعیه منتشر شده، مشخصات ظاهری پاول ادوین اوربی آمده است که او متولد سال 1942 (83 ساله) در ایالت ایلینوی امریکا است، 180 سانتی متر قد و حدود 77 کیلوگرم وزن دارد و به زبان های انگلیسی، آلمانی و پشتو تسلط دارد.,43,212
487,مقامات امریکایی همچنین نسبت به وضعیت صحی آقای اوربی ابراز نگرانی کرده اند؛ چرا که او از یک بیماری در مجرای گوش داخلی رنج می برد و برای کنترل آن نیازمند دسترسی مداوم به خدمات درمانی و دواهای خاص است.,40,198
488,نهادهای امنیتی امریکا از تمامی کسانی که اطلاعاتی از سرنوشت یا محل نگهداری این فرد دارند خواسته اند تا با دفاتر محلی پولیس فدرال امریکا (FBI) یا نزدیک ترین سفارت و قنسولگری ایالات متحده تماس بگیرند.,36,197
489,در پنج سال اخیر که طالبان قدرت را در افغانستان در دست دارند، امریکا در چند مورد شهروندان خود را که در افغانستان زندانی بودند آزاد کرده است اما قضیه پاول ادوین اوربی جونیور کمی متفاوت است چون تاکنون هیچ گروهی مسئولیت ناپدید شدن یا ربودن او را بر عهده نگرفته است.,52,261
490,هشدار فرمانده ارتش هند مبنی بر اینکه پاکستان را از نقشه جهان حذف خواهند کرد، با واکنش تند اسلام آباد روبه رو شده است.,24,117
491,ارتش پاکستان گفته است که تهدید یک کشور مستقل و همسایه اتمی به نابودی از نقشه جهان «ورشکستگی فکری، دیوانگی و جنون جنگی» است.,24,123
492,در بیانیه ای که روز یک شنبه از سوی سخنگوی ارتش پاکستان، منتشر شد، آمده است: «چنین نابودی جغرافیایی قطعا دوطرفه خواهد بود، چون یک کشور هسته ای باید به جای صحبت از نابود کردن کشور هسته ای دیگر، خویشتنداری و جدیت نشان دهد. »,45,221
493,رئیس ستاد ارتش هند روز شنبه در مناظره سالانه نظامی- مدنی ارتش هند تحت عنوان «سینا سمواد 2026» در پاسخ به پرسشی درباره اینکه اگر پاکستان اقدامی کند که هند را مجبور به اجرای دوباره «عملیات سندور» کند، چه واکنشی نشان خواهند داد، این اظهارات را بیان کرد.,48,250
494,جنرال اوپندرا دویدی گفت: «اگر پاکستان به حمایت از تروریزم ادامه دهد و از فعالیت های ضد هند دست برندارد، باید تصمیم بگیرد که آیا می خواهد همچنان بخشی از جغرافیا و تاریخ باقی بماند یا خیر. »,38,188
495,رتش پاکستان در واکنش گفته است: «پاکستان جایگاه خود را در صحنه جهانی تثبیت کرده است، در حالی که یک قدرت هسته ای اعلام شدهٔ و بخش جدایی ناپذیر از جغرافیا و تاریخ آسیای جنوبی است. »,37,178
496,این بیانیه اضافه می کند: «این اظهارات فرمانده ارتش هند نشان می دهد که با وجود گذشت هشت دهه، رهبری هند نتوانسته مفهوم پاکستان را بپذیرد و نه از گذشته درس گرفته است. »,34,165
497,ارتش هند یک سال قبل، پس از آنکه افراد مسلح در منطقه پهلگام کشمیر تحت کنترول پاکستان 26 گردشگر را کشتند، بر چندین نقطه در پاکستان حمله کرد. هند این عملیات خود را «سندور» نام گذاشت و ادعا کرد که مخفیگاه های «تروریست ها» در پاکستان را مورد حمله قرار داد.,51,251
498,پس از آن یک جنگ چهارروزه میان پاکستان و هند رخ داد که شامل درگیری های هوایی و ادعاهای حملات راکتی به تاسیسات یکدیگر بود.,25,120
499,به مدت یک سال، رهبری نظامی و غیرنظامی هر دو کشور ادعای پیروزی در این جنگ چهارروزه را می کردند. پاکستان ادعا کرده است که بیش از شش جنگندهٔ هند، از جمله جت های جنگی رافال، را سرنگون کرده است. در مقابل، هند ادعا می کند که شماری از تاسیسات نظامی و پایگاه های هوایی پاکستان علاوه بر مخفیگاه های تروریستی هدف قرار گرفتند.,64,315
500,فرمانده ارتش هند دیگر چه گفت؟,6,29
501,در مناظره سالانه «سینا سمواد 2026»، فرماندهان ارتش هند در مورد تهدیدهای داخلی و خارجی و استراتژی های جنگی آینده با مردم گفت وگو می کنند.,26,136
502,رئیس ستاد ارتش هند در این رویداد گفت که هماهنگی میان نظامیان و مردم در عملیات های نظامی آینده و آمادگی ملی نقش کلیدی خواهد داشت.,26,128
503,جنرال اوپندرا دویدی، پاکستان را به پناه دادن به گروه های تروریستی و سازمان های جهادی متهم کرد و گفت که پاکستان دهه هاست از آنها حمایت می کند و زمانی که هند واکنش نشان می دهد، پاکستان از پاسخ گویی طفره می رود.,44,208
504,گفتنی است که پاکستان همواره اینگونه اتهامات از سوی رهبران نظامی و غیرنظامی هند را رد کرده است.,18,94
505,جنرال دویدی گفت که تمام ملت باید دیدگاه مشترکی در مورد جنگ های مدرن و طرح های امنیت ملی داشته باشد.,21,99
