method,query_id,query_type,query_text,relevant_record_id,hit@5,precision@5,recall@5,f1@5,retrieved_ids
Hybrid Fuzzy + Trigram,131,variant,روابط اسرائیل و امارات,18,0,0.0,0,0.0,"[19, 174, 22, 181, 437]"
Hybrid Fuzzy + Trigram,132,variant,حملات موشکی و پهپادی ایران,23,1,0.2,1,0.3333,"[52, 92, 387, 23, 32]"
Hybrid Fuzzy + Trigram,133,variant,حمله به میدان هوایی کویت,24,1,0.2,1,0.3333,"[24, 157, 158, 499, 25]"
Hybrid Fuzzy + Trigram,134,variant,پرتاب موشک کروز به قطر,26,0,0.0,0,0.0,"[153, 410, 40, 151, 428]"
Hybrid Fuzzy + Trigram,135,variant,آتش سوزی در بحرین,30,1,0.2,1,0.3333,"[30, 24, 361, 450, 191]"
Hybrid Fuzzy + Trigram,136,variant,پیام ترمپ در شبکه اجتماعی,34,1,0.2,1,0.3333,"[34, 512, 48, 226, 158]"
Hybrid Fuzzy + Trigram,137,variant,سقوط احتمالی رژیم ایران,40,0,0.0,0,0.0,"[51, 47, 238, 26, 310]"
Hybrid Fuzzy + Trigram,138,variant,ملاقات ترمپ با رئیس جمهور چین,54,0,0.0,0,0.0,"[67, 371, 136, 58, 94]"
Hybrid Fuzzy + Trigram,139,variant,هماهنگی واشنگتن و بیجینگ,57,0,0.0,0,0.0,"[72, 56, 78, 79, 216]"
Hybrid Fuzzy + Trigram,140,variant,حمایت تسلیحاتی امریکا از تایوان,61,0,0.0,0,0.0,"[429, 146, 488, 435, 430]"
Hybrid Fuzzy + Trigram,141,variant,کمبود منابع آب افغانستان,98,1,0.2,1,0.3333,"[411, 98, 383, 385, 100]"
Hybrid Fuzzy + Trigram,142,variant,افزایش خشکسالی در افغانستان,101,0,0.0,0,0.0,"[411, 382, 461, 385, 471]"
Hybrid Fuzzy + Trigram,143,variant,کاهش دسترسی به آب نوشیدنی,104,1,0.2,1,0.3333,"[112, 104, 287, 100, 224]"
Hybrid Fuzzy + Trigram,144,variant,از بین رفتن آب زیرزمینی کابل,105,1,0.2,1,0.3333,"[42, 105, 109, 114, 341]"
Hybrid Fuzzy + Trigram,145,variant,شیوع ایبولا در کانگو,115,1,0.2,1,0.3333,"[115, 439, 128, 97, 86]"
Hybrid Fuzzy + Trigram,146,variant,گونه بوندیبوگیو ویروس ایبولا,119,1,0.2,1,0.3333,"[315, 125, 133, 119, 115]"
Hybrid Fuzzy + Trigram,147,variant,نشانه های بیماری ایبولا,130,0,0.0,0,0.0,"[115, 416, 128, 251, 131]"
Hybrid Fuzzy + Trigram,148,variant,موضع امریکا درباره استقلال تایوان,141,1,0.2,1,0.3333,"[433, 434, 141, 77, 136]"
Hybrid Fuzzy + Trigram,149,variant,توافق دفاعی هند و امارات,154,0,0.0,0,0.0,"[150, 161, 13, 166, 151]"
Hybrid Fuzzy + Trigram,150,variant,افزایش مالیات واردات طلا,177,1,0.2,1,0.3333,"[208, 177, 114, 101, 192]"
Expanded Hybrid,1,exact,تکنالوژی هوش مصنوعی,1,1,0.2,1,0.3333,"[1, 2, 4, 7, 6]"
Expanded Hybrid,2,exact,شبکه های محرم پنتاگون,2,1,0.2,1,0.3333,"[2, 1, 3, 246, 6]"
Expanded Hybrid,3,exact,نیروگاه هسته ای براکه,12,1,0.2,1,0.3333,"[12, 8, 492, 9, 14]"
Expanded Hybrid,4,exact,گنبد آهنین,15,1,0.2,1,0.3333,"[15, 19, 152, 268, 158]"
Expanded Hybrid,5,exact,حملات طیاره های بی سرنشین,23,1,0.2,1,0.3333,"[23, 8, 24, 13, 30]"
Expanded Hybrid,6,exact,تنگه هرمز,34,1,0.2,1,0.3333,"[34, 181, 68, 59, 93]"
Expanded Hybrid,7,exact,سفر رسمی به چین,54,1,0.2,1,0.3333,"[54, 65, 80, 75, 63]"
Expanded Hybrid,8,exact,بحران آب در افغانستان,98,1,0.2,1,0.3333,"[98, 411, 385, 489, 468]"
Expanded Hybrid,9,exact,منابع آب زیرزمینی,105,1,0.2,1,0.3333,"[105, 114, 109, 106, 111]"
Expanded Hybrid,10,exact,شیوع بیماری ایبولا,115,1,0.2,1,0.3333,"[115, 277, 128, 131, 129]"
Expanded Hybrid,11,exact,ویروس هانتا,235,1,0.2,1,0.3333,"[247, 243, 263, 235, 253]"
Expanded Hybrid,12,exact,تغییرات اقلیمی,103,0,0.0,0,0.0,"[309, 308, 310, 279, 267]"
Expanded Hybrid,13,exact,واردات طلا,177,1,0.2,1,0.3333,"[177, 187, 183, 208, 201]"
Expanded Hybrid,14,exact,ساعت بدن,212,1,0.2,1,0.3333,"[216, 221, 212, 214, 222]"
Expanded Hybrid,15,exact,سن گندم,449,1,0.2,1,0.3333,"[449, 453, 450, 452, 451]"
Expanded Hybrid,16,typo,تکنالوژی هوش مسنوعی,1,1,0.2,1,0.3333,"[1, 2, 4, 159, 7]"
Expanded Hybrid,17,typo,شبکه های محرم پنتاگن,2,1,0.2,1,0.3333,"[2, 1, 3, 383, 418]"
Expanded Hybrid,18,typo,نیروگاه هستوی براکه,12,1,0.2,1,0.3333,"[12, 8, 9, 14, 13]"
Expanded Hybrid,19,typo,گنبد اهنین,15,1,0.2,1,0.3333,"[15, 19, 152, 226, 118]"
Expanded Hybrid,20,typo,حملات طیاره های بی سرنشن,23,1,0.2,1,0.3333,"[23, 8, 24, 13, 30]"
Expanded Hybrid,21,typo,تنگه هرمزز,34,1,0.2,1,0.3333,"[34, 181, 68, 59, 93]"
Expanded Hybrid,22,typo,سفر رسمی به چن,54,1,0.2,1,0.3333,"[54, 65, 80, 75, 55]"
Expanded Hybrid,23,typo,بحران اب در افغانستن,98,1,0.2,1,0.3333,"[411, 98, 385, 489, 372]"
Expanded Hybrid,24,typo,منابع اب زیر زمینی,105,1,0.2,1,0.3333,"[105, 114, 109, 106, 46]"
Expanded Hybrid,25,typo,شیوع بیماری ایبلا,115,1,0.2,1,0.3333,"[115, 277, 128, 129, 226]"
Expanded Hybrid,26,typo,ویروس هنتا,235,1,0.2,1,0.3333,"[247, 243, 263, 235, 253]"
Expanded Hybrid,27,typo,تغیرات اقلیمی,103,0,0.0,0,0.0,"[309, 308, 310, 279, 267]"
Expanded Hybrid,28,typo,واردات طله,177,1,0.2,1,0.3333,"[187, 177, 183, 208, 201]"
Expanded Hybrid,29,typo,ساعت بددن,212,1,0.2,1,0.3333,"[216, 221, 212, 214, 222]"
Expanded Hybrid,30,typo,سن گنددم,449,1,0.2,1,0.3333,"[449, 453, 450, 452, 451]"
Expanded Hybrid,31,partial,هوش مصنوعی,1,1,0.2,1,0.3333,"[1, 4, 7, 2, 6]"
Expanded Hybrid,32,partial,شبکه های محرم,2,1,0.2,1,0.3333,"[1, 3, 2, 189, 418]"
Expanded Hybrid,33,partial,نیروگاه براکه,12,1,0.2,1,0.3333,"[14, 9, 13, 12, 8]"
Expanded Hybrid,34,partial,گنبد آهنین,15,1,0.2,1,0.3333,"[15, 19, 152, 268, 158]"
Expanded Hybrid,35,partial,طیاره های بی سرنشین,23,1,0.2,1,0.3333,"[23, 8, 24, 13, 31]"
Expanded Hybrid,36,partial,هرمز,34,1,0.2,1,0.3333,"[34, 181, 68, 59, 93]"
Expanded Hybrid,37,partial,سفر به چین,54,1,0.2,1,0.3333,"[69, 75, 61, 54, 66]"
Expanded Hybrid,38,partial,بحران آب,98,1,0.2,1,0.3333,"[98, 191, 466, 112, 93]"
Expanded Hybrid,39,partial,آب زیرزمینی,105,1,0.2,1,0.3333,"[105, 114, 106, 48, 46]"
Expanded Hybrid,40,partial,بیماری ایبولا,115,1,0.2,1,0.3333,"[115, 131, 134, 122, 214]"
Expanded Hybrid,41,partial,ویروس هانتا,235,1,0.2,1,0.3333,"[247, 243, 263, 235, 253]"
Expanded Hybrid,42,partial,تغییرات اقلیم,103,0,0.0,0,0.0,"[309, 308, 310, 279, 267]"
Expanded Hybrid,43,partial,طلا,177,1,0.2,1,0.3333,"[177, 210, 185, 205, 179]"
Expanded Hybrid,44,partial,ساعت بدن,212,1,0.2,1,0.3333,"[216, 221, 212, 214, 222]"
Expanded Hybrid,45,partial,گندم,449,1,0.2,1,0.3333,"[449, 451, 444, 453, 439]"
Expanded Hybrid,46,variant,فناوری هوش مصنوعی,1,1,0.2,1,0.3333,"[1, 2, 4, 7, 6]"
Expanded Hybrid,47,variant,سیستم های محرمانه پنتاگون,2,1,0.2,1,0.3333,"[2, 42, 229, 21, 1]"
Expanded Hybrid,48,variant,تاسیسات اتمی براکه,12,1,0.2,1,0.3333,"[12, 43, 59, 11, 8]"
Expanded Hybrid,49,variant,سیستم دفاعی گنبد آهنین,15,1,0.2,1,0.3333,"[15, 21, 19, 42, 292]"
Expanded Hybrid,50,variant,حملات طیاره بی سرنشین,23,1,0.2,1,0.3333,"[8, 23, 13, 24, 28]"
Expanded Hybrid,51,variant,مسیر دریایی هرمز,34,0,0.0,0,0.0,"[262, 46, 393, 419, 487]"
Expanded Hybrid,52,variant,دیدار رسمی با چین,54,1,0.2,1,0.3333,"[54, 65, 80, 427, 75]"
Expanded Hybrid,53,variant,کمبود آب افغانستان,98,1,0.2,1,0.3333,"[411, 98, 102, 459, 381]"
Expanded Hybrid,54,variant,ذخایر آب زیرزمینی,105,1,0.2,1,0.3333,"[105, 114, 109, 106, 111]"
Expanded Hybrid,55,variant,گسترش ایبولا,115,1,0.2,1,0.3333,"[115, 277, 128, 131, 129]"
Expanded Hybrid,56,variant,بیماری هانتا,235,1,0.2,1,0.3333,"[247, 243, 263, 235, 253]"
Expanded Hybrid,57,variant,تغییر آب و هوا,103,0,0.0,0,0.0,"[309, 308, 310, 279, 267]"
Expanded Hybrid,58,variant,خرید و فروش طلا,177,1,0.2,1,0.3333,"[177, 187, 183, 208, 201]"
Expanded Hybrid,59,variant,ساعت بیولوژیکی بدن,212,0,0.0,0,0.0,"[216, 226, 264, 223, 498]"
Expanded Hybrid,60,variant,آفت گندم,449,1,0.2,1,0.3333,"[449, 453, 450, 452, 451]"
Expanded Hybrid,61,typo,اوپن ای ای گوگل نویدیا,3,1,0.2,1,0.3333,"[3, 225, 238, 328, 214]"
Expanded Hybrid,62,typo,پالیسی تسریع هوش مسنوعی,4,1,0.2,1,0.3333,"[4, 1, 7, 2, 6]"
Expanded Hybrid,63,typo,تصمیم گیری نیروهای عملیاطی,5,1,0.2,1,0.3333,"[5, 50, 29, 494, 178]"
Expanded Hybrid,64,typo,خطر در زنجیره تمین,6,1,0.2,1,0.3333,"[6, 509, 61, 423, 180]"
Expanded Hybrid,65,typo,پلتفورم هوش مسنوعی,7,1,0.2,1,0.3333,"[6, 1, 2, 4, 7]"
Expanded Hybrid,66,typo,طیاره بی سر نشن براکه,9,0,0.0,0,0.0,"[8, 14, 13, 28, 30]"
Expanded Hybrid,67,typo,سطح تشعشات نیروگاه هستوی,12,1,0.2,1,0.3333,"[12, 8, 10, 9, 329]"
Expanded Hybrid,68,typo,واحدهای گنبد اهنین,15,1,0.2,1,0.3333,"[15, 19, 451, 190, 292]"
Expanded Hybrid,69,typo,توافقنامه ابراهیم,18,0,0.0,0,0.0,"[20, 165, 173, 160, 151]"
Expanded Hybrid,70,typo,حملات میزیلی ایران,23,1,0.2,1,0.3333,"[23, 174, 40, 44, 154]"
Expanded Hybrid,71,typo,میدان هوایی بین المللی کویت,24,1,0.2,1,0.3333,"[24, 467, 56, 12, 121]"
Expanded Hybrid,72,typo,میزایل کروز قطر,26,1,0.2,1,0.3333,"[26, 29, 23, 32, 30]"
Expanded Hybrid,73,typo,وزارت داخله بحرن,30,1,0.2,1,0.3333,"[30, 26, 484, 478, 13]"
Expanded Hybrid,74,typo,شبکه اجتماعی تروت سوشیل,34,1,0.2,1,0.3333,"[34, 48, 512, 511, 226]"
Expanded Hybrid,75,typo,تغیر رژیم ایران,40,0,0.0,0,0.0,"[26, 42, 47, 51, 49]"
Expanded Hybrid,76,typo,سفر رسمی ترمپ به چن,54,1,0.2,1,0.3333,"[80, 61, 54, 65, 69]"
Expanded Hybrid,77,typo,روابط واشنگتن و بیجنگ,57,0,0.0,0,0.0,"[78, 79, 72, 56, 85]"
Expanded Hybrid,78,typo,فروش تسلیهات تایوان,61,0,0.0,0,0.0,"[430, 429, 431, 62, 424]"
Expanded Hybrid,79,typo,بحران اب افغانستان,98,1,0.2,1,0.3333,"[411, 98, 395, 102, 459]"
Expanded Hybrid,80,typo,خشکسالی در افغانستان,101,0,0.0,0,0.0,"[411, 382, 385, 461, 372]"
Expanded Hybrid,81,typo,منابع اب اشامیدنی,104,1,0.2,1,0.3333,"[114, 105, 104, 106, 111]"
Expanded Hybrid,82,typo,اب زیر زمینی کابل,105,1,0.2,1,0.3333,"[109, 105, 106, 48, 114]"
Expanded Hybrid,83,typo,شیوع مریضی ایبولا,115,1,0.2,1,0.3333,"[115, 131, 277, 122, 119]"
Expanded Hybrid,84,typo,ویروس بوندیبوگیو,119,1,0.2,1,0.3333,"[119, 125, 247, 263, 252]"
Expanded Hybrid,85,typo,علایم اولیه ایبولا,130,1,0.2,1,0.3333,"[130, 115, 131, 46, 119]"
Expanded Hybrid,86,typo,رابطه دیپلوماتیک با چین,139,1,0.2,1,0.3333,"[139, 22, 427, 483, 392]"
Expanded Hybrid,87,typo,استقلال رسمی تایوان,141,1,0.2,1,0.3333,"[143, 138, 433, 141, 434]"
Expanded Hybrid,88,typo,همکاری های دفاای هند و امارات,154,0,0.0,0,0.0,"[150, 21, 160, 171, 170]"
Expanded Hybrid,89,typo,سرمایه گزاری پنج میلیارد دالر,160,1,0.2,1,0.3333,"[169, 168, 178, 160, 424]"
Expanded Hybrid,90,typo,عوارض واردات طله,177,1,0.2,1,0.3333,"[177, 208, 187, 201, 183]"
Expanded Hybrid,91,partial,اوپن ای آی,3,1,0.2,1,0.3333,"[3, 319, 328, 452, 514]"
Expanded Hybrid,92,partial,قوای مسلح امریکا,4,1,0.2,1,0.3333,"[4, 429, 367, 263, 467]"
Expanded Hybrid,93,partial,درک موقعیتی,5,1,0.2,1,0.3333,"[5, 420, 103, 143, 302]"
Expanded Hybrid,94,partial,زنجیره تأمین,6,1,0.2,1,0.3333,"[6, 423, 110, 92, 455]"
Expanded Hybrid,95,partial,GenAI.mil,7,0,0.0,0,0.0,"[6, 169, 119, 487, 3]"
Expanded Hybrid,96,partial,براکه در ابو ظبی,9,1,0.2,1,0.3333,"[9, 10, 169, 55, 165]"
Expanded Hybrid,97,partial,سطح تشعشات,12,1,0.2,1,0.3333,"[12, 10, 438, 3, 413]"
Expanded Hybrid,98,partial,واحدهای گنبد آهنین,15,1,0.2,1,0.3333,"[15, 19, 268, 292, 264]"
Expanded Hybrid,99,partial,توافق نامه ابراهیم,18,0,0.0,0,0.0,"[20, 165, 173, 160, 151]"
Expanded Hybrid,100,partial,حملات میزایلی ایران,23,1,0.2,1,0.3333,"[23, 174, 32, 40, 17]"
Expanded Hybrid,101,partial,میدان هوایی کویت,24,1,0.2,1,0.3333,"[157, 24, 158, 40, 14]"
Expanded Hybrid,102,partial,میزایل کروز,26,1,0.2,1,0.3333,"[26, 29, 23, 32, 30]"
Expanded Hybrid,103,partial,وزارت داخله بحرین,30,1,0.2,1,0.3333,"[30, 484, 65, 26, 13]"
Expanded Hybrid,104,partial,تروت سوشیل,34,1,0.2,1,0.3333,"[34, 410, 134, 503, 97]"
Expanded Hybrid,105,partial,تغییر رژیم,40,0,0.0,0,0.0,"[42, 144, 436, 435, 277]"
Expanded Hybrid,106,partial,شی جین پینگ,54,1,0.2,1,0.3333,"[57, 147, 65, 54, 137]"
Expanded Hybrid,107,partial,واشنگتن و بیجینگ,57,0,0.0,0,0.0,"[56, 78, 72, 79, 64]"
Expanded Hybrid,108,partial,فروش تسلیحات,61,0,0.0,0,0.0,"[430, 429, 431, 62, 424]"
Expanded Hybrid,109,partial,خشکسالی افغانستان,98,0,0.0,0,0.0,"[411, 457, 421, 418, 395]"
Expanded Hybrid,110,partial,شیوع خشکسالی,101,1,0.2,1,0.3333,"[101, 98, 102, 100, 439]"
Expanded Hybrid,111,partial,آب آشامیدنی,104,1,0.2,1,0.3333,"[106, 104, 112, 451, 114]"
Expanded Hybrid,112,partial,کابل تا سال 2030,105,1,0.2,1,0.3333,"[105, 19, 208, 373, 304]"
Expanded Hybrid,113,partial,بوندیبوگیو,119,1,0.2,1,0.3333,"[119, 125, 408, 359, 491]"
Expanded Hybrid,114,partial,علائم اولیه,130,1,0.2,1,0.3333,"[130, 265, 254, 263, 118]"
Expanded Hybrid,115,partial,اعلام استقلال,141,0,0.0,0,0.0,"[138, 143, 432, 433, 88]"
Expanded Hybrid,116,partial,همکاری دفاعی,154,0,0.0,0,0.0,"[173, 442, 50, 150, 160]"
Expanded Hybrid,117,partial,پنج میلیارد دالر,160,0,0.0,0,0.0,"[178, 169, 424, 168, 466]"
Expanded Hybrid,118,partial,جواهرات طلا,175,1,0.2,1,0.3333,"[175, 177, 193, 183, 208]"
Expanded Hybrid,119,partial,عوارض واردات,177,1,0.2,1,0.3333,"[177, 208, 187, 178, 194]"
Expanded Hybrid,120,partial,ساعت بدن,212,1,0.2,1,0.3333,"[216, 221, 212, 214, 222]"
Expanded Hybrid,121,variant,شرکت های هوش مصنوعی پنتاگون,1,1,0.2,1,0.3333,"[6, 7, 2, 4, 1]"
Expanded Hybrid,122,variant,شبکه های محرمانه وزارت جنگ,2,1,0.2,1,0.3333,"[1, 2, 3, 6, 30]"
Expanded Hybrid,123,variant,ادغام تکنالوژی در پنتاگون,3,1,0.2,1,0.3333,"[1, 6, 159, 2, 3]"
Expanded Hybrid,124,variant,سیاست استفاده سریع از هوش مصنوعی,4,1,0.2,1,0.3333,"[1, 4, 7, 6, 196]"
Expanded Hybrid,125,variant,بهبود تصمیم گیری عملیاتی,5,1,0.2,1,0.3333,"[5, 506, 494, 425, 502]"
Expanded Hybrid,126,variant,خطرات زنجیره تأمین,6,1,0.2,1,0.3333,"[6, 423, 455, 438, 407]"
Expanded Hybrid,127,variant,سامانه GenAI پنتاگون,7,0,0.0,0,0.0,"[6, 5, 1, 2, 15]"
Expanded Hybrid,128,variant,حمله پهپادی به نیروگاه براکه,9,0,0.0,0,0.0,"[8, 13, 14, 31, 24]"
Expanded Hybrid,129,variant,تشعشعات نیروگاه هسته ای,12,1,0.2,1,0.3333,"[12, 8, 13, 10, 9]"
Expanded Hybrid,130,variant,ارسال سامانه گنبد آهنین,15,1,0.2,1,0.3333,"[19, 15, 365, 434, 198]"
Expanded Hybrid,131,variant,روابط اسرائیل و امارات,18,0,0.0,0,0.0,"[19, 174, 22, 181, 437]"
Expanded Hybrid,132,variant,حملات موشکی و پهپادی ایران,23,1,0.2,1,0.3333,"[30, 29, 23, 24, 8]"
Expanded Hybrid,133,variant,حمله به میدان هوایی کویت,24,1,0.2,1,0.3333,"[24, 157, 158, 25, 499]"
Expanded Hybrid,134,variant,پرتاب موشک کروز به قطر,26,1,0.2,1,0.3333,"[26, 40, 29, 30, 23]"
Expanded Hybrid,135,variant,آتش سوزی در بحرین,30,1,0.2,1,0.3333,"[30, 24, 361, 450, 191]"
Expanded Hybrid,136,variant,پیام ترمپ در شبکه اجتماعی,34,1,0.2,1,0.3333,"[34, 512, 48, 226, 158]"
Expanded Hybrid,137,variant,سقوط احتمالی رژیم ایران,40,0,0.0,0,0.0,"[51, 47, 238, 26, 310]"
Expanded Hybrid,138,variant,ملاقات ترمپ با رئیس جمهور چین,54,1,0.2,1,0.3333,"[147, 54, 137, 64, 146]"
Expanded Hybrid,139,variant,هماهنگی واشنگتن و بیجینگ,57,0,0.0,0,0.0,"[72, 56, 78, 79, 216]"
Expanded Hybrid,140,variant,حمایت تسلیحاتی امریکا از تایوان,61,0,0.0,0,0.0,"[429, 146, 488, 430, 435]"
Expanded Hybrid,141,variant,کمبود منابع آب افغانستان,98,1,0.2,1,0.3333,"[411, 383, 98, 385, 100]"
Expanded Hybrid,142,variant,افزایش خشکسالی در افغانستان,101,0,0.0,0,0.0,"[411, 385, 383, 382, 473]"
Expanded Hybrid,143,variant,کاهش دسترسی به آب نوشیدنی,104,1,0.2,1,0.3333,"[112, 104, 106, 299, 287]"
Expanded Hybrid,144,variant,از بین رفتن آب زیرزمینی کابل,105,1,0.2,1,0.3333,"[42, 105, 109, 114, 341]"
Expanded Hybrid,145,variant,شیوع ایبولا در کانگو,115,1,0.2,1,0.3333,"[115, 128, 439, 97, 86]"
Expanded Hybrid,146,variant,گونه بوندیبوگیو ویروس ایبولا,119,1,0.2,1,0.3333,"[315, 125, 119, 133, 263]"
Expanded Hybrid,147,variant,نشانه های بیماری ایبولا,130,0,0.0,0,0.0,"[115, 243, 129, 134, 128]"
Expanded Hybrid,148,variant,موضع امریکا درباره استقلال تایوان,141,1,0.2,1,0.3333,"[433, 141, 434, 136, 77]"
Expanded Hybrid,149,variant,توافق دفاعی هند و امارات,154,0,0.0,0,0.0,"[150, 173, 161, 163, 21]"
Expanded Hybrid,150,variant,افزایش مالیات واردات طلا,177,1,0.2,1,0.3333,"[177, 208, 194, 187, 184]"
